the_geom,sec,dem,eleccion,ln,pe,pan,pri,prd,pvem,pt,mc,morena,elige,pes,rsp,fxm,pt_morena,cnr,nulos,total_emitida,max,2max,3max,marg_1_2,marg_p_1_2,mar_2_3,marg_p_2_3,part_p,pan_p,pri_p,prd_,pvem_p,pt_p,mc_p,morena_p,elige_p,pes_p,rsp_p,fxm_p,pt_morena_p,cnr_p,nulos_p,totales_p,max_p,max2_p,max3_p,1er,2ndo,3er,coal_pan_p,coal_pri_p,coal_prd_,coal_pvem_p,coal_mc_p,coal_morena_pt,agregado_otros_p,coal_totales_p,max_coal,max2_coal,max3_coal,1er_coal,2ndo_coal,3er_coal%
0106000020E61000000100000001030000000100000020000000DD2A560B8DC858C0619A131D156533408CA016D48FC858C0B2C2A180D16433403AED069C90C858C0BC304A89BE6433402A864BB090C858C035F3569FBC64334075E1700991C858C05A003C28B46433401CF6AA7091C858C0A3B5886AAB643340B64B608D91C858C0490D5C03A964334073E1C1B392C858C073051D25906433406F22B1229BC858C0335A796195643340DF495819A4C858C068C07992996433406B3D7AACA2C858C0FA28725DBE643340FE59A651ADC858C0ECB4321BC564334014F236F6B1C858C0CA9A4B3F58643340CDAD9F31B3C858C0D7831EEB3C643340F2D8A658A9C858C0380B3CEE38643340FFBFC923A8C858C0D8A627713864334039F495FBA6C858C05E02DB0338643340A74625019FC858C08F02D52035643340E5ADAF5A96C858C0CC57E8EA31643340A0DC4FF78DC858C04C701CA62E643340C7CC3E4E85C858C042A17B2A2B64334058E201C27CC858C01A8339B0276433404A465BB97AC858C081386AE8266433405786BB8175C858C09F6D51877E6433401C9AC66A74C858C00C8FFCD79464334096A7E70E74C858C0160F63319C64334010D46D4A72C858C0FCB18B64BB643340DF6D795D6EC858C00574170203653340A05132C374C858C0BAA9A0C806653340366A544C7CC858C060DB1F3B0B6533403ADF8E8184C858C0A13E2A1310653340DD2A560B8DC858C0619A131D15653340,4434,BENITO JUAREZ,2021,1745,1768,612,61,8,8,14,30,271,2,15,9,7,5,0,35,1077,612,271,61,341,0.3166202414,210,0.194986072,0.6171919771,56.82%,5.66%,0.74%,0.74%,1.30%,2.79%,25.16%,0.19%,1.39%,0.84%,0.65%,0.46%,0.00%,3.25%,100.00%,56.82%,25.16%,5.66%,PAN,MORENA,PRI,56.82%,5.66%,0.74%,0.74%,2.79%,26.93%,6.31%,100.00%,56.82%,26.93%,5.66%,PAN,MORENA_PT,PRI
0106000020E61000000100000001030000000100000013000000259E2837D8C858C0222BA061726433400C245163D8C858C091AA549C6D643340A529CB91D9C858C0C45EA0EE4C643340761D80FADBC858C08CB041E50B643340A5A39871DCC858C0648AFB55FF6333405B7965BEDCC858C04B0B933CF7633340F053FFEED1C858C0F2EE3C47F1633340564CADC1C8C858C0A48D5522EC6333400EB9F58BBFC858C0EBA47327E7633340CE4C1FB2B6C858C0D75D6DCBE2633340793E2864B6C858C05763E5A1EA633340CDAD9F31B3C858C0D7831EEB3C64334014F236F6B1C858C0CA9A4B3F58643340FE59A651ADC858C0ECB4321BC56433407C60EE77B6C858C063AE3BBDCA643340D182D4E3BFC858C0DCE5198AD0643340FB750EFFC8C858C0A4E84425D6643340CC71FC5AD4C858C045BE6E23DD643340259E2837D8C858C0222BA06172643340,4435,BENITO JUAREZ,2021,1530,1545,537,53,7,13,11,21,235,4,5,3,7,1,1,17,915,537,235,53,302,0.3300546448,182,0.198907104,0.5980392157,58.69%,5.79%,0.77%,1.42%,1.20%,2.30%,25.68%,0.44%,0.55%,0.33%,0.77%,0.11%,0.11%,1.86%,100.00%,58.69%,25.68%,5.79%,PAN,MORENA,PRI,58.69%,5.79%,0.77%,1.42%,2.30%,26.99%,4.04%,100.00%,58.69%,26.99%,5.79%,PAN,MORENA_PT,PRI
0106000020E61000000100000001030000000100000017000000CDAD9F31B3C858C0D7831EEB3C643340793E2864B6C858C05763E5A1EA633340CE4C1FB2B6C858C0D75D6DCBE26333404CE68864ACC858C0C4BDD58CDD633340B668D783ADC858C0F99AD57CBE6333400B881588AFC858C0955D1F3288633340FF9CFC34ADC858C076E100F586633340F564F584A5C858C09EC541DC82633340BD693C3D9DC858C0C2B58B3F7D633340C56D5E8094C858C0AF2780487963334058847C1B8CC858C058DDC9CD746333404E68EBA086C858C0E9BA5B28726333407110FDA683C858C083CB6040A86333408E540A1580C858C0F9DC1A23E963334058E201C27CC858C01A8339B027643340C7CC3E4E85C858C042A17B2A2B643340A0DC4FF78DC858C04C701CA62E643340E5ADAF5A96C858C0CC57E8EA31643340A74625019FC858C08F02D5203564334039F495FBA6C858C05E02DB0338643340FFBFC923A8C858C0D8A6277138643340F2D8A658A9C858C0380B3CEE38643340CDAD9F31B3C858C0D7831EEB3C643340,4436,BENITO JUAREZ,2021,1321,1332,572,51,6,4,5,11,175,2,15,3,3,4,0,16,867,572,175,51,397,0.4579008074,124,0.143021915,0.6563209690,65.97%,5.88%,0.69%,0.46%,0.58%,1.27%,20.18%,0.23%,1.73%,0.35%,0.35%,0.46%,0.00%,1.85%,100.00%,65.97%,20.18%,5.88%,PAN,MORENA,PRI,65.97%,5.88%,0.69%,0.46%,1.27%,21.22%,4.50%,100.00%,65.97%,21.22%,5.88%,PAN,MORENA_PT,PRI
0106000020E6100000010000000103000000010000001C0000005B7965BEDCC858C04B0B933CF763334095C7EB68DEC858C075236941CA633340662A61C3DFC858C08CE5CBB7A5633340AB5F8236E1C858C0730E4CD97D6333404D4FFD06E2C858C06C74D573676333408F9D76F3E2C858C06DAB641F4F63334092461C3DE4C858C07D71BD642D633340ACC7D4E0E4C858C0C253EDAA1C63334073D11A4DD9C858C01A0C8B3A2F633340F9758931CFC858C07F89604E3D63334099E565DCC5C858C0626D2B0C396333403D8EDF15BDC858C070DB18E6336333409EA00542B3C858C091FCC8D02C63334079CA67F8AFC858C0549F9E972B633340A99C8CCDA6C858C0DE133BEB28633340D07829FD9DC858C0A3F4DB93256333409D8709EB9DC858C017E054DB2D633340BD693C3D9DC858C0C2B58B3F7D633340F564F584A5C858C09EC541DC82633340FF9CFC34ADC858C076E100F5866333400B881588AFC858C0955D1F3288633340B668D783ADC858C0F99AD57CBE6333404CE68864ACC858C0C4BDD58CDD633340CE4C1FB2B6C858C0D75D6DCBE26333400EB9F58BBFC858C0EBA47327E7633340564CADC1C8C858C0A48D5522EC633340F053FFEED1C858C0F2EE3C47F16333405B7965BEDCC858C04B0B933CF7633340,4437,BENITO JUAREZ,2021,1534,1552,652,62,7,7,19,17,179,1,12,2,1,2,2,15,978,652,179,62,473,0.4836400818,117,0.119631902,0.6375488918,66.67%,6.34%,0.72%,0.72%,1.94%,1.74%,18.30%,0.10%,1.23%,0.20%,0.10%,0.20%,0.20%,1.53%,100.00%,66.67%,18.30%,6.34%,PAN,MORENA,PRI,66.67%,6.34%,0.72%,0.72%,1.74%,20.45%,3.37%,100.00%,66.67%,20.45%,6.34%,PAN,MORENA_PT,PRI
0106000020E6100000010000000103000000010000000F000000F9758931CFC858C07F89604E3D63334073D11A4DD9C858C01A0C8B3A2F633340ACC7D4E0E4C858C0C253EDAA1C6333409B258EA3E6C858C07D422402EF623340146E6181DBC858C066F48EE4E9623340F6D7E242D2C858C044936379E562334033454D2DC9C858C00DCB7C1AE1623340982AC413C0C858C02CE61C7CDC6233406D351EAEB8C858C02D2FE9C8D8623340107C8AC6B2C858C0C6E59A17D66233403E4EB5FAB2C858C09F7EA2F4246333409EA00542B3C858C091FCC8D02C6333403D8EDF15BDC858C070DB18E63363334099E565DCC5C858C0626D2B0C39633340F9758931CFC858C07F89604E3D633340,4438,BENITO JUAREZ,2021,784,795,338,28,5,4,6,6,121,1,2,0,2,2,0,9,524,338,121,28,217,0.4141221374,93,0.177480916,0.6683673469,64.50%,5.34%,0.95%,0.76%,1.15%,1.15%,23.09%,0.19%,0.38%,0.00%,0.38%,0.38%,0.00%,1.72%,100.00%,64.50%,23.09%,5.34%,PAN,MORENA,PRI,64.50%,5.34%,0.95%,0.76%,1.15%,24.62%,2.67%,100.00%,64.50%,24.62%,5.34%,PAN,MORENA_PT,PRI
0106000020E6100000010000000103000000010000001A0000009B258EA3E6C858C07D422402EF623340070872A3E9C858C0E288BEF09F623340D1E8FE63DDC858C062834F6E996233400AEFDBAFD4C858C0DB1811CE94623340244945EBCBC858C0EE7E390A91623340C4453AFEC2C858C0878198CB8C623340B636B27ABAC858C0877AA27187623340338F98C3B2C858C04F0F033A8362334011CD33C6B1C858C0920569AE826233409D3D1065B0C858C041B078EE81623340B779DCC7A8C858C03941FBC47D62334066383BE49FC858C0E30507E978623340F6813FA699C858C0AA077D7F7562334053F88FBC94C858C07AF6F6CF726233409D12EB4E90C858C04B9A825DC262334018497AEB97C858C0FBEAD8EEC5623340FF1E6F0F9FC858C05414E75ECA62334075F9C6B7A7C858C0220A50ABCE623340A293277FB0C858C055A7FA8FD4623340107C8AC6B2C858C0C6E59A17D66233406D351EAEB8C858C02D2FE9C8D8623340982AC413C0C858C02CE61C7CDC62334033454D2DC9C858C00DCB7C1AE1623340F6D7E242D2C858C044936379E5623340146E6181DBC858C066F48EE4E96233409B258EA3E6C858C07D422402EF623340,4439,BENITO JUAREZ,2021,1223,1243,480,45,5,1,13,8,197,2,5,3,6,5,1,14,785,480,197,45,283,0.3605095541,152,0.193630573,0.6418642682,61.15%,5.73%,0.64%,0.13%,1.66%,1.02%,25.10%,0.25%,0.64%,0.38%,0.76%,0.64%,0.13%,1.78%,100.00%,61.15%,25.10%,5.73%,PAN,MORENA,PRI,61.15%,5.73%,0.64%,0.13%,1.02%,27.39%,3.95%,100.00%,61.15%,27.39%,5.73%,PAN,MORENA_PT,PRI
0106000020E6100000010000000103000000010000001B000000070872A3E9C858C0E288BEF09F623340AC48C550EBC858C00DE5FE01746233401D61DAE2ECC858C002FA3AFF4A6233400B335889E0C858C0BD751C5E446233400BA7AEABD7C858C0074CB69B3F623340EF9801EFCEC858C0EE89FDEA3A62334011F0CD17C6C858C03B2F002C3662334005683373BDC858C05800258831623340C67F408FB4C858C01D7614992D623340A30AE5CAB1C858C0DDFECB3D2C6233407170EB08ACC858C04F52F25D296233407F8CB819A3C858C0E6EBE6A224623340EED86D8D9CC858C0507C3C3221623340D510DABD98C858C03596DA6F1F62334053F88FBC94C858C07AF6F6CF72623340F6813FA699C858C0AA077D7F7562334066383BE49FC858C0E30507E978623340B779DCC7A8C858C03941FBC47D6233409D3D1065B0C858C041B078EE8162334011CD33C6B1C858C0920569AE82623340338F98C3B2C858C04F0F033A83623340B636B27ABAC858C0877AA27187623340C4453AFEC2C858C0878198CB8C623340244945EBCBC858C0EE7E390A916233400AEFDBAFD4C858C0DB1811CE94623340D1E8FE63DDC858C062834F6E99623340070872A3E9C858C0E288BEF09F623340,4440,BENITO JUAREZ,2021,1558,1574,566,61,8,9,5,17,231,4,2,6,4,4,0,15,932,566,231,61,335,0.3594420601,170,0.182403433,0.5982028241,60.73%,6.55%,0.86%,0.97%,0.54%,1.82%,24.79%,0.43%,0.21%,0.64%,0.43%,0.43%,0.00%,1.61%,100.00%,60.73%,24.79%,6.55%,PAN,MORENA,PRI,60.73%,6.55%,0.86%,0.97%,1.82%,25.75%,3.33%,100.00%,60.73%,25.75%,6.55%,PAN,MORENA_PT,PRI
0106000020E610000001000000010300000001000000180000001D61DAE2ECC858C002FA3AFF4A623340781711E2EFC858C0294C54BEFC613340176E097FE3C858C079AFF803F6613340F31EDCC8DAC858C055EE3788F1613340E25852EED1C858C03549F193EC613340F250982EC9C858C0F322DE41E8613340BAACE457C0C858C072BDA379E361334021D4E78BB7C858C0DAFCEFE9DE61334049D399E6AEC858C03C61B67ADA6133405C2CF6F3A5C858C0BB47F14CD6613340FD322FB89CC858C035C04077D06133407976F70A9BC858C05575E344F3613340D510DABD98C858C03596DA6F1F623340EED86D8D9CC858C0507C3C32216233407F8CB819A3C858C0E6EBE6A2246233407170EB08ACC858C04F52F25D29623340A30AE5CAB1C858C0DDFECB3D2C623340C67F408FB4C858C01D7614992D62334005683373BDC858C0580025883162334011F0CD17C6C858C03B2F002C36623340EF9801EFCEC858C0EE89FDEA3A6233400BA7AEABD7C858C0074CB69B3F6233400B335889E0C858C0BD751C5E446233401D61DAE2ECC858C002FA3AFF4A623340,4441,BENITO JUAREZ,2021,1350,1363,422,46,10,14,8,5,251,3,7,0,2,2,2,28,800,422,251,46,171,0.2137500000,205,0.25625,0.5925925926,52.75%,5.75%,1.25%,1.75%,1.00%,0.63%,31.38%,0.38%,0.88%,0.00%,0.25%,0.25%,0.25%,3.50%,100.00%,52.75%,31.38%,5.75%,PAN,MORENA,PRI,52.75%,5.75%,1.25%,1.75%,0.63%,32.63%,5.25%,100.00%,52.75%,32.63%,5.75%,PAN,MORENA_PT,PRI
0106000020E61000000100000001030000000100000015000000176E097FE3C858C079AFF803F66133402663FFF7E6C858C0F576266D996133409464242CDEC858C0F9C8A1959561334068CFBD4AD5C858C0DA1946509161334071CA408CCCC858C016FAE9718C61334008F70AB9C3C858C0A6D3ECB887613340501218D1BAC858C046A18EF0826133408B7CB5E4B8C858C01DFDAAF97F613340CBB63D08B2C858C00E4D6E467D61334074CC4F65A9C858C005001B177A613340BC75BA4BA1C858C0AE0D8916766133404F102D0A9FC858C08777FE25A4613340FD322FB89CC858C035C04077D06133405C2CF6F3A5C858C0BB47F14CD661334049D399E6AEC858C03C61B67ADA61334021D4E78BB7C858C0DAFCEFE9DE613340BAACE457C0C858C072BDA379E3613340F250982EC9C858C0F322DE41E8613340E25852EED1C858C03549F193EC613340F31EDCC8DAC858C055EE3788F1613340176E097FE3C858C079AFF803F6613340,4442,BENITO JUAREZ,2021,1399,1416,419,72,5,13,14,19,260,6,10,1,6,6,1,9,841,419,260,72,159,0.1890606421,188,0.223543401,0.6011436741,49.82%,8.56%,0.59%,1.55%,1.66%,2.26%,30.92%,0.71%,1.19%,0.12%,0.71%,0.71%,0.12%,1.07%,100.00%,49.82%,30.92%,8.56%,PAN,MORENA,PRI,49.82%,8.56%,0.59%,1.55%,2.26%,33.29%,3.92%,100.00%,49.82%,33.29%,8.56%,PAN,MORENA_PT,PRI
0106000020E61000000100000001030000000100000016000000781711E2EFC858C0294C54BEFC6133407E68D7BDF1C858C053239CF8CB6133408234A871F3C858C09ACD6C4B9F6133404526C802F4C858C0AA6BDF6A90613340A84652BFF6C858C01006419A486133406E18E822EAC858C0A16DF4E54161334014C97DF6E0C858C0FDCF1CD73C6133407376B2F8D7C858C05A2F90163761334024EEFACBCFC858C0F76D9114346133409ECEF3DFC6C858C063986D512F6133404AE37711BEC858C029C6263F2B6133401B0A5247B5C858C04CC9F1BD26613340CBB63D08B2C858C00E4D6E467D6133408B7CB5E4B8C858C01DFDAAF97F613340501218D1BAC858C046A18EF08261334008F70AB9C3C858C0A6D3ECB88761334071CA408CCCC858C016FAE9718C61334068CFBD4AD5C858C0DA194650916133409464242CDEC858C0F9C8A195956133402663FFF7E6C858C0F576266D99613340176E097FE3C858C079AFF803F6613340781711E2EFC858C0294C54BEFC613340,4443,BENITO JUAREZ,2021,1379,1395,469,53,13,10,7,16,239,5,9,3,5,1,2,18,850,469,239,53,230,0.2705882353,186,0.218823529,0.6163886875,55.18%,6.24%,1.53%,1.18%,0.82%,1.88%,28.12%,0.59%,1.06%,0.35%,0.59%,0.12%,0.24%,2.12%,100.00%,55.18%,28.12%,6.24%,PAN,MORENA,PRI,55.18%,6.24%,1.53%,1.18%,1.88%,29.06%,4.94%,100.00%,55.18%,29.06%,6.24%,PAN,MORENA_PT,PRI
0106000020E6100000010000000103000000010000001A000000CBB63D08B2C858C00E4D6E467D6133401B0A5247B5C858C04CC9F1BD266133404AE37711BEC858C029C6263F2B6133409ECEF3DFC6C858C063986D512F61334024EEFACBCFC858C0F76D9114346133407376B2F8D7C858C05A2F90163761334014C97DF6E0C858C0FDCF1CD73C6133406E18E822EAC858C0A16DF4E541613340A84652BFF6C858C01006419A48613340BF50A65FF8C858C09665BDF81D61334044CA41E4F9C858C0172C6C02F8603340028FA23BFAC858C0D214C07EEF603340CE87D27FF7C858C0D09B3F33EE6033405A7C7E72EDC858C0F654905FE960334050951989E4C858C0039189A0E4603340C3AAFDF4DBC858C09B85111AE06033409201EA15D3C858C0A05707B5DB603340C932D639CAC858C0C39858FAD6603340A91F4D4BC1C858C0FC56E232D26033406DE875ACB8C858C0DD61851ECE603340FA9121DAAFC858C0FCA37163C9603340C679E1FDAAC858C091F5DCA4C66033408002862CA6C858C08E32D9F71D613340BC75BA4BA1C858C0AE0D89167661334074CC4F65A9C858C005001B177A613340CBB63D08B2C858C00E4D6E467D613340,4444,BENITO JUAREZ,2021,1756,1767,581,57,6,9,12,22,310,8,14,4,13,1,1,14,1052,581,310,57,271,0.2576045627,253,0.240494297,0.5990888383,55.23%,5.42%,0.57%,0.86%,1.14%,2.09%,29.47%,0.76%,1.33%,0.38%,1.24%,0.10%,0.10%,1.33%,100.00%,55.23%,29.47%,5.42%,PAN,MORENA,PRI,55.23%,5.42%,0.57%,0.86%,2.09%,30.70%,5.13%,100.00%,55.23%,30.70%,5.42%,PAN,MORENA_PT,PRI
0106000020E61000000100000001030000000100000014000000C56D5E8094C858C0AF27804879633340BD693C3D9DC858C0C2B58B3F7D6333409D8709EB9DC858C017E054DB2D633340D07829FD9DC858C0A3F4DB9325633340A99C8CCDA6C858C0DE133BEB2863334079CA67F8AFC858C0549F9E972B6333409EA00542B3C858C091FCC8D02C6333403E4EB5FAB2C858C09F7EA2F424633340107C8AC6B2C858C0C6E59A17D6623340A293277FB0C858C055A7FA8FD462334075F9C6B7A7C858C0220A50ABCE623340FF1E6F0F9FC858C05414E75ECA62334018497AEB97C858C0FBEAD8EEC56233409D12EB4E90C858C04B9A825DC26233406D91A3AC8DC858C02B2D2133F2623340E81690FB8BC858C057832DEC10633340302F70728AC858C0F530A5CF2C6333404E68EBA086C858C0E9BA5B287263334058847C1B8CC858C058DDC9CD74633340C56D5E8094C858C0AF27804879633340,4445,BENITO JUAREZ,2021,818,827,337,34,5,4,4,9,112,1,2,3,3,1,0,9,524,337,112,34,225,0.4293893130,78,0.148854962,0.6405867971,64.31%,6.49%,0.95%,0.76%,0.76%,1.72%,21.37%,0.19%,0.38%,0.57%,0.57%,0.19%,0.00%,1.72%,100.00%,64.31%,21.37%,6.49%,PAN,MORENA,PRI,64.31%,6.49%,0.95%,0.76%,1.72%,22.33%,3.44%,100.00%,64.31%,22.33%,6.49%,PAN,MORENA_PT,PRI
